,ciclo_lec,departamento,materia,catedra,profesor,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,percent_1,percent_2,percent_3,percent_4,percent_5,percent_6,percent_7,percent_8,percent_9,percent_10,percent_11,percent_12,N,url
1074,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Braberman Victor Adrian,4.5,4.4,4.6,4.4,4.2,4.2,4.2,4.3,4.2,4.3,4.6,4.4,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,39.0,41.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/976
1075,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Tcach Lufrano Alexis Guido,4.7,4.7,4.1,4.6,4.5,4.4,4.2,4.5,4.2,4.4,4.3,4.4,56.0,56.0,57.0,57.0,53.0,57.0,51.0,50.0,56.0,47.0,48.0,47.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/1414
1076,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Bianchi Bruno,4.6,4.6,4.6,4.7,4.5,4.5,4.6,4.5,4.6,4.6,4.7,4.7,52.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,53.0,49.0,47.0,46.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/4301
1077,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Bendersky Diego Ariel,4.7,4.7,4.7,4.6,4.5,4.4,4.5,4.5,4.4,4.5,4.5,4.5,36.0,36.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,34.0,36.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/2786
1078,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Dubinsky Manuel,4.5,4.5,4.6,4.3,4.3,4.1,4.3,4.3,4.1,4.3,4.4,4.2,45.0,44.0,44.0,45.0,37.0,43.0,38.0,39.0,42.0,33.0,34.0,34.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/4324
1079,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Landfried Gustavo Andrés,4.7,4.7,4.6,4.7,4.6,4.7,4.7,4.7,4.6,4.7,4.8,4.8,36.0,36.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,35.0,35.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/4498
1080,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Schitter Tomas Jose,4.7,4.7,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,53.0,53.0,53.0,53.0,52.0,53.0,47.0,48.0,53.0,48.0,43.0,47.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/6431
1081,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Travi Fermin,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.6,4.5,4.6,4.7,4.7,52.0,51.0,52.0,53.0,48.0,52.0,45.0,47.0,51.0,46.0,42.0,44.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/6620
1082,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Gonzalez Omahen Augusto Ezequiel,4.7,4.7,4.8,4.6,4.6,4.6,4.6,4.5,4.5,4.6,4.7,4.6,54.0,53.0,55.0,55.0,55.0,56.0,53.0,54.0,55.0,53.0,48.0,52.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/6098
1083,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Ramirez Leandro Jesús,4.6,4.6,4.7,4.6,4.6,4.6,4.7,4.7,4.5,4.5,4.7,4.8,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/7227
1084,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Semeria Camilo,4.7,4.6,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,34.0,36.0,34.0,34.0,33.0,34.0,34.0,33.0,35.0,34.0,33.0,32.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/6955
1085,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Sánchez Posadas Ramiro,4.4,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.4,29.0,27.0,28.0,27.0,27.0,28.0,26.0,27.0,28.0,25.0,27.0,27.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/6953
1086,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Braberman Victor Adrian,4.5,4.4,4.6,4.4,4.2,4.2,4.2,4.3,4.2,4.3,4.6,4.4,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,39.0,41.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/976
1087,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Tcach Lufrano Alexis Guido,4.7,4.7,4.1,4.6,4.5,4.4,4.2,4.5,4.2,4.4,4.3,4.4,56.0,56.0,57.0,57.0,53.0,57.0,51.0,50.0,56.0,47.0,48.0,47.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/1414
1088,1er. Cuatrimestre 2024,Departamento de Computación,Algoritmos y Estructuras de Datos II (Computación),Turno Mañana,Bianchi Bruno,4.6,4.6,4.6,4.7,4.5,4.5,4.6,4.5,4.6,4.6,4.7,4.7,52.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,53.0,49.0,47.0,46.0,118,https://visualizador-encuestas-finales.exactas.uba.ar/120/8/97/13153/4301
